"logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol","status"
0.116391327902166,5.07811247840595,0.690680511379363,0.491754595402326,0.568567543233992,-6.15279634050361,"VGLL1","Not Sig"
0.052514955230869,5.40124535954823,0.690501405488835,0.491866580798973,0.568653156929874,-6.37787595040166,"TMEM109","Not Sig"
0.040501821229479,4.56587168219976,0.689932747387314,0.492222224876313,0.568983300170057,-6.38258258733539,"TRUB1","Not Sig"
-0.0404616425526241,6.79795817702293,-0.68992341256362,0.49222806413404,0.568983300170057,-6.42951903403743,"SCYL2","Not Sig"
0.0521009999497921,0.467483582226192,0.689698865482586,0.492368537568547,0.569101789760561,-6.25573853388218,"ARHGEF25","Not Sig"
0.0484298863163453,5.26570800410096,0.68903145119964,0.492786191630675,0.569540614261098,-6.37780622696191,"ERLIN2","Not Sig"
-0.0663194191739644,2.5029998536971,-0.688170409906614,0.493325299098619,0.570119730777888,-6.10316184249905,"ZNF502","Not Sig"
0.0424728768015434,4.71095660624112,0.687435100001493,0.493785939365386,0.57060808304277,-6.44098505473917,"USP15","Not Sig"
0.130932546523963,-2.75729731119291,0.687304411548368,0.493867834640792,0.570658724439626,-5.96968252494895,"TNNI1","Not Sig"
0.0881464755583425,-1.84086026480038,0.685947319462282,0.494718687232588,0.571597811063691,-6.01174946004036,"VSIG1","Not Sig"
0.0822130968740761,-1.46886513717065,0.685625130535854,0.494920806398076,0.571787264305593,-6.10539895929831,"C2CD4A","Not Sig"
-0.0366976057824231,-0.390489723457526,-0.683000507437239,0.496568987774596,0.573647210616834,-6.19529387593347,"TRIM3","Not Sig"
0.114258345090491,5.12665256248521,0.68274154991567,0.496731766448948,0.573768952993287,-6.22807724919673,"DMKN","Not Sig"
-0.0340954274410459,3.26655108665515,-0.682681858508644,0.49676929210993,0.573768952993287,-6.41433308649361,"RAPGEF6","Not Sig"
-0.0577092837760249,-1.29823634281441,-0.682650176121312,0.496789210217285,0.573768952993287,-6.09026078285587,"AGER","Not Sig"
0.040607381584798,3.8255912925857,0.681078464184746,0.497777859403537,0.574866502396149,-6.33441016808939,"DNAJC14","Not Sig"
-0.0324995597745836,3.14326195133536,-0.680661484526407,0.498040329808881,0.575125308436465,-6.2770051911298,"BAP1","Not Sig"
-0.0555917199147151,5.21954187297019,-0.679850391473396,0.498551092117924,0.575670774189628,-6.24689448079925,"ZNF765","Not Sig"
0.0472773500655714,4.45788161446707,0.679773992795364,0.498599216585137,0.575681994869405,-6.53106192825843,"TMEM63A","Not Sig"
-0.057661770344458,7.04252835499546,-0.679163958156739,0.498983575148806,0.576081399361122,-6.68613112268302,"ITGB1","Not Sig"
-0.125825304813521,-2.47116073718162,-0.677454394316413,0.500061557365619,0.577281475920615,-6.02621675717409,"IL1B","Not Sig"
0.0902042421039849,0.715992793910436,0.677166772370191,0.500243043830027,0.577446513975224,-6.09183345025562,"SLC44A5","Not Sig"
0.13267428545692,-2.41497538446271,0.676835236759784,0.500452283513352,0.57764356057151,-5.93793782230703,"MLNR","Not Sig"
0.0602899553594618,1.18183617736244,0.676037804793388,0.500955754580101,0.578180165196053,-6.335670716231,"ZSCAN30","Not Sig"
0.0474469924978447,5.3005152747255,0.675797450946341,0.501107559329929,0.578310841299377,-6.4724109766627,"CCDC14","Not Sig"
0.0587490696905144,-1.6292212846552,0.674786690002718,0.501746216076938,0.579003313016954,-5.9811757467043,"DLK2","Not Sig"
-0.0574688167167183,3.31981829294424,-0.67395759488779,0.502270413444479,0.579563604859068,-6.27501559269047,"HAUS5","Not Sig"
-0.0591698122171163,0.391443087094119,-0.67302138470873,0.502862689149069,0.580202359145208,-6.00634890616119,"IL17D","Not Sig"
-0.0756264188240339,-0.212098992816328,-0.672781037082486,0.503014801178043,0.580333193877592,-6.46792515895942,"NPW","Not Sig"
0.0192966781498694,0.942500295395734,0.672712590761301,0.503058124250999,0.580338507226832,-6.39651102792693,"WDR6","Not Sig"
-0.0683644953824185,4.19773226249236,-0.671905296312727,0.503569252471444,0.580883448152569,-6.56458344442244,"GYPC","Not Sig"
0.042523198328865,-0.894418334188158,0.671713753325568,0.503690566467962,0.580978676474666,-6.27984000891449,"LAG3","Not Sig"
-0.118753373446122,4.50033239570147,-0.671643651726946,0.503734969333749,0.580981702979222,-6.45648065227266,"MB","Not Sig"
-0.31438718780021,3.34218340233399,-0.671587225844497,0.503770711429778,0.580981702979222,-6.07693583775147,"DOK5","Not Sig"
-0.0375725594279537,7.71131094693038,-0.67097693375699,0.504157378566863,0.581377102845695,-6.57688530737747,"NDUFB5","Not Sig"
-0.0391251229868574,6.78441574268311,-0.670879680910686,0.504219010481265,0.581377102845695,-6.50337662866946,"DRG1","Not Sig"
-0.0591928211186827,4.83810422529235,-0.670862459805508,0.504229924410837,0.581377102845695,-6.40158649840631,"CCDC86","Not Sig"
0.0356337384658794,5.53051839744054,0.670758135196261,0.504296043173923,0.581403965832044,-6.40770659806093,"TBC1D23","Not Sig"
-0.0536089034881311,3.18752829797533,-0.670694254899519,0.504336531474204,0.581403965832044,-6.20311437600353,"TRIM32","Not Sig"
-0.196633575089938,1.47995894939667,-0.670642100718841,0.504369588879449,0.581403965832044,-5.9530708860004,"CLEC2L","Not Sig"
-0.0289645818970614,6.36381702672286,-0.670460824548376,0.504484498019857,0.581491705692067,-6.59437200100075,"STX6","Not Sig"
0.0627536008436913,0.7759539317941,0.669577213368835,0.505044811541104,0.582092785866176,-6.20015795927371,"GUCA1B","Not Sig"
-0.0471161881980464,3.12154278993474,-0.669453008603678,0.505123598754506,0.582138829903989,-6.24613976399842,"ZNF764","Not Sig"
-0.0521248437695672,3.64702331287126,-0.668627424745716,0.505647461657557,0.582697762957264,-6.53595895795616,"TLN1","Not Sig"
-0.052451829624176,3.8300663067861,-0.668232500222953,0.505898158581783,0.582920684749983,-6.35925052956843,"RNF26","Not Sig"
-0.0471155799665519,6.08791577666275,-0.668200167530053,0.505918686230738,0.582920684749983,-6.53645765369207,"MRPS17","Not Sig"
0.0633640195590703,3.36492316811103,0.668030917741212,0.506026148230468,0.582999687611567,-6.34851853638886,"ACSS1","Not Sig"
-0.104006510428292,-1.15793174475462,-0.667193497593137,0.506558032533311,0.583567623521774,-5.94924145816315,"KRBOX1","Not Sig"
0.031449007036727,5.671923997105,0.666989443010899,0.506687682403051,0.583672123542832,-6.44545142734604,"NFYC","Not Sig"
0.0449133035466955,6.2181634867207,0.666741951082705,0.506844954841203,0.5838084245074,-6.6157251049139,"MBNL2","Not Sig"
-0.0391773906625827,4.23994288156014,-0.666600715331233,0.506934716918579,0.583857675048261,-6.43958844655284,"WDR73","Not Sig"
0.0496599995517375,5.30477332922668,0.666552098038349,0.506965617503044,0.583857675048261,-6.53973425053094,"ASAP1","Not Sig"
0.0890642890266351,-2.26156036737142,0.666109945329226,0.507246690886272,0.584136497364347,-5.9455890842619,"KCNJ1","Not Sig"
0.0987518567488593,-2.76288418443794,0.665911809774192,0.507372671322402,0.584236688211683,-6.03840451809193,"GNG11","Not Sig"
-0.0344389601053825,5.65225693974122,-0.665574801588968,0.507586989521255,0.584438576273936,-6.40431230264594,"INTS12","Not Sig"
-0.0701086673615712,3.9540890789419,-0.664980282662616,0.507965188045452,0.584800505943109,-6.31255428294211,"BRPF1","Not Sig"
-0.0717426008197259,3.09635977328647,-0.664958013452514,0.507979357354011,0.584800505943109,-6.3716230043317,"ZNF331","Not Sig"
-0.0732444125962397,4.01779157396052,-0.664078487842643,0.508539145112503,0.585399988179964,-6.32688589481222,"TNFAIP8","Not Sig"
0.02812254399295,3.82973886465749,0.663634382090454,0.508821928265888,0.585674184006238,-6.51915277721812,"PDCL3","Not Sig"
0.0336210626024975,3.94913094399983,0.66358168707887,0.508855487244862,0.585674184006238,-6.48225284909909,"RNF8","Not Sig"
-0.0478088774352692,3.90269483104367,-0.663490714197796,0.508913426382683,0.585695895888363,-6.54088499200447,"PRRC2B","Not Sig"
0.0718434721861385,3.84482193211662,0.663290739893134,0.509040799119701,0.58579750771633,-6.38587571256852,"VDR","Not Sig"
0.0666607437552842,1.77501059669846,0.663131451296127,0.509142269450773,0.58586929808058,-6.28257035433169,"DBP","Not Sig"
0.0593607434525558,7.12649144985075,0.663023563052027,0.509211002760223,0.585903409869731,-6.36842175453034,"CHSY1","Not Sig"
0.0695759146052322,-0.651334001547433,0.662387911417155,0.509616063419774,0.586324468421783,-5.99155275465904,"TFAP2E","Not Sig"
-0.0459518782335042,6.72696425013192,-0.662081906866756,0.509811122056869,0.586503868946996,-6.48412541115176,"RABGGTB","Not Sig"
0.0547059974734845,2.19184416575195,0.661006370611642,0.510497024404972,0.58724788171958,-6.45031994763768,"DUSP8","Not Sig"
0.284001515702481,0.537616309928404,0.660549037738245,0.510788828423854,0.58751482680913,-5.99636717629021,"RCN3","Not Sig"
0.0415940455176615,4.68079886614006,0.6605198204977,0.510807473679137,0.58751482680913,-6.57916923179117,"MRPS18C","Not Sig"
0.0697424110087415,5.99873417324659,0.660398786433206,0.510884716558667,0.587541307926844,-6.44905405609808,"GNPTAB","Not Sig"
-0.0372312562131638,4.21960929709334,-0.660360904600486,0.510908893689938,0.587541307926844,-6.43271526320111,"PGGT1B","Not Sig"
0.086464399655598,-2.25156893285676,0.659618695080389,0.511382713171884,0.588041080762053,-6.00704490702371,"NHLRC4","Not Sig"
-0.068140797428379,5.30171657741245,-0.659256100682495,0.51161427494213,0.588262225154003,-6.25327521387111,"VANGL1","Not Sig"
-0.075066814963531,1.85618472754255,-0.658152044328655,0.512319695918855,0.58902814467498,-6.44293585161007,"BRCA2","Not Sig"
0.0611932164516394,-2.60492286090952,0.657856770768344,0.512508444262818,0.58919995943054,-6.15161362337851,"LRRC7","Not Sig"
-0.0544507595872146,6.0127472310903,-0.657659314559696,0.512634685216645,0.589299892377659,-6.5379604116408,"CEBPG","Not Sig"
-0.080020171813203,3.83700452192821,-0.657210100296111,0.512921945774079,0.589584896104883,-6.65809461986449,"MARCO","Not Sig"
-0.0630562934463836,2.82392937171368,-0.657028496743345,0.513038100656578,0.589673191529901,-6.29495154680352,"ZNF436","Not Sig"
-0.0404727610699407,3.54180389421289,-0.656773747236258,0.513201063717151,0.58978658926811,-6.473408394742,"C2orf68","Not Sig"
-0.0329681883234052,9.47741222463462,-0.656745572138052,0.513219088992026,0.58978658926811,-6.76346357995323,"HDGF","Not Sig"
-0.0347356784712654,3.29268771983765,-0.656689746591298,0.513254804884464,0.58978658926811,-6.40983886197381,"POLG","Not Sig"
-0.0673441770373602,3.67638811251371,-0.655754318588242,0.513853466174582,0.590429252931453,-6.43603273057348,"FOSL2","Not Sig"
0.0592390922055772,6.73333350659571,0.655666838633708,0.51390947108393,0.590448341413233,-6.52778588085723,"BACE2","Not Sig"
0.0359113063546008,4.83536016128384,0.655188368642238,0.514215846127936,0.590755063816328,-6.5288479658637,"PIP5K1A","Not Sig"
-0.0524186816339558,4.5234653517868,-0.654869981186339,0.514419770347734,0.590944047956943,-6.43130825739138,"FBXO8","Not Sig"
-0.0487391807162751,6.13657501903323,-0.654541020221006,0.514630511782681,0.591140833865476,-6.49108207684105,"COMMD8","Not Sig"
0.0417349336587023,4.76684451924761,0.654125064502178,0.514897049875331,0.591401676672899,-6.55594596216537,"GATAD2B","Not Sig"
0.0239406130935347,7.40134476379312,0.653875469399582,0.515057021684838,0.59154008873144,-6.52868715285919,"CLPTM1L","Not Sig"
-0.049930485634099,5.58231022216266,-0.653656228956037,0.515197560119026,0.591656162168562,-6.52414603808061,"SLK","Not Sig"
-0.0754283728931702,3.59168868581223,-0.653514052134687,0.515288709747651,0.591715503746843,-6.47473861687433,"MID1IP1","Not Sig"
0.138430369963228,-2.90903433632776,0.652979531583234,0.515631467434617,0.592063740261795,-5.95033232528218,"MEG3","Not Sig"
-0.0755516739079809,-1.38313771524668,-0.652734309583505,0.515788754708723,0.592198976968904,-5.95876475373406,"HBQ1","Not Sig"
0.0674548894640106,5.25493240356373,0.651908173066825,0.516318831594297,0.592762175763397,-6.49249382003047,"NIPA2","Not Sig"
-0.0553929932903752,-0.758149983866625,-0.651685002371792,0.516462074740273,0.592881216074285,-6.25934167734902,"PARD3B","Not Sig"
0.0417691567984884,6.6065895178108,0.651262736872467,0.516733165217622,0.593146991380528,-6.60575834182053,"GSTO1","Not Sig"
-0.0338717415443126,5.77189154741336,-0.65103181438434,0.516881447045451,0.593271767345452,-6.53487378806544,"DDX42","Not Sig"
-0.0342163482609417,7.54282655253237,-0.650767139083882,0.517051430119124,0.593412837527661,-6.58329137063271,"BTF3L4","Not Sig"
0.0420634279747034,7.36074156945001,0.650717158390674,0.517083532653865,0.593412837527661,-6.58493970229607,"TMED9","Not Sig"
0.0961738197044872,4.75563849668564,0.649693338762098,0.51774136200191,0.594106822716801,-6.09420788053638,"PAQR5","Not Sig"
-0.118924168987839,5.28530638909561,-0.649652634624516,0.517767524527959,0.594106822716801,-6.27722889240922,"TTC39A","Not Sig"
0.144207342222436,0.455196118352962,0.649236786144786,0.518034850459953,0.594368062886118,-6.49627660403377,"OLFM4","Not Sig"
-0.0437221579654068,6.67438912415098,-0.648905122906109,0.518248110482581,0.594567235210364,-6.608399247468,"RNF181","Not Sig"
-0.0557827881831523,4.41402053319278,-0.648435817559252,0.518549953601444,0.594867997438547,-6.4224110391025,"SIK3","Not Sig"
0.0480497522786321,4.01437098252834,0.647348391652721,0.519249708840857,0.595619505493966,-6.42177506155144,"FKBP11","Not Sig"
-0.113291818627401,-2.30232039533256,-0.647294312084959,0.519284521835689,0.595619505493966,-5.96022446796292,"FCN2","Not Sig"
0.0537868998602509,2.36295752588182,0.647185243884424,0.519354736757692,0.595654460881555,-6.29147000282341,"METTL6","Not Sig"
0.0359551424142355,-0.395262778765665,0.646538197402053,0.519771389023586,0.59608671385421,-6.35975355284123,"THG1L","Not Sig"
0.0622338398197821,2.73829476690935,0.646404673990617,0.519857390536078,0.596094970765789,-6.34823747658312,"S1PR2","Not Sig"
0.0932015481538373,0.666997346660737,0.646403531431567,0.51985812648278,0.596094970765789,-6.18767124956151,"RARB","Not Sig"
0.0286866853229095,-0.34524148918202,0.646018156228921,0.520106386116133,0.596334018319797,-6.21478850344432,"PPIP5K1","Not Sig"
-0.064283446273576,3.77925849412531,-0.64588378891277,0.520192960504109,0.596387661388717,-6.32567528707516,"GMPPB","Not Sig"
-0.136622460370642,-1.04996069207819,-0.645430738354473,0.520484921896094,0.596653404233668,-6.28618799658577,"ORM2","Not Sig"
-0.033135956344931,-0.567650588369754,-0.645400573661723,0.520504364117649,0.596653404233668,-6.18952854188863,"CACNB1","Not Sig"
-0.0911193550039959,-1.94250846033726,-0.644098607775729,0.521343890829086,0.59757005273665,-6.00211180412047,"KRT13","Not Sig"
-0.0360480152059504,7.40005103013419,-0.644035856741928,0.521384371543118,0.597570755854091,-6.60438607303634,"NEDD8","Not Sig"
0.107586573014984,-2.65406354399206,0.643928045319742,0.521453924577194,0.597604776778619,-6.01584807551403,"PKLR","Not Sig"
-0.146167983095992,1.54635618775922,-0.643635447137938,0.521642714720669,0.597775432029672,-6.43036987805793,"MICALL2","Not Sig"
-0.040340230487887,2.91942495211511,-0.643474008602512,0.521746893394289,0.597849108255255,-6.51135141061576,"DDX54","Not Sig"
-0.0381702001419324,5.97515009237626,-0.642461713294389,0.522400390949204,0.598552167859473,-6.56637884903093,"ATF6","Not Sig"
-0.0311001544110461,4.38932669280077,-0.642154410024051,0.522598858457784,0.598730003019822,-6.4549366113484,"SGTA","Not Sig"
-0.0603609462813883,-1.30025950615388,-0.641998004622515,0.522699885844303,0.598730003019822,-6.05729659962883,"RPH3AL","Not Sig"
-0.0764953967635584,0.0500588749040166,-0.641988983850649,0.522705712968861,0.598730003019822,-6.02743001115582,"PHYHD1","Not Sig"
-0.0454858530713702,2.59333906130944,-0.641974019934358,0.522715379245939,0.598730003019822,-6.41218015716458,"GTF2A1","Not Sig"
0.0409307607589575,6.11404397001145,0.641852448540025,0.522793914479263,0.598774202195284,-6.5156010783219,"FAM177A1","Not Sig"
-0.0686397781505548,4.45994929285281,-0.641738479708529,0.522867544055976,0.598812776425353,-6.71378241437408,"HSPA1A","Not Sig"
0.0537207912078266,5.14082509412687,0.641348031423124,0.523119834337863,0.599055939864789,-6.4361606389237,"KIAA1671","Not Sig"
0.239632737201925,-0.613815145363659,0.641224151179901,0.523199893531344,0.599101849055868,-5.96542023160533,"KLK14","Not Sig"
0.0715547105691764,-2.9050549450645,0.641160539164374,0.523241006100299,0.599103157928148,-6.04565201916834,"FUT5","Not Sig"
-0.068632152133788,-0.262496409109213,-0.640307410298911,0.523792548129231,0.599688856088378,-6.08849962581323,"JPH2","Not Sig"
-0.0810178551279314,2.66371588970094,-0.64016291081808,0.52388599613373,0.599750034067706,-6.1348641277987,"MBNL3","Not Sig"
-0.0225379898280762,1.87853984595094,-0.639965450753902,0.524013707896809,0.599831865250542,-6.66869650365794,"ANAPC11","Not Sig"
0.0648408568790487,1.52189256804178,0.639928648260192,0.524037512539585,0.599831865250542,-6.17059605165276,"VWDE","Not Sig"
-0.218007482147337,3.6198638941649,-0.639615260650076,0.524240241248751,0.600018095302194,-6.05137092288853,"DUSP4","Not Sig"
0.0289628625869875,5.32049309093108,0.638870499003081,0.524722187656975,0.600523850560464,-6.58145996428972,"RNH1","Not Sig"
0.084415599811253,5.30046192381587,0.638479376793859,0.524975381232136,0.600767749983852,-6.44613885708021,"FHL2","Not Sig"
-0.0500686221302438,3.90112475470103,-0.638341730375158,0.525064502011673,0.600823865993814,-6.42003394101001,"CES2","Not Sig"
0.111052131481123,-2.44168261925137,0.638188306972244,0.525163847080083,0.600891672052165,-6.00344440743005,"TMEM31","Not Sig"
-0.111310155683534,-0.196794282042395,-0.637790054334779,0.525421770255019,0.601140898736927,-6.13054789431854,"DOK7","Not Sig"
-0.0408232461538018,3.92406447341948,-0.636904203585826,0.525995716696666,0.601751625520251,-6.47270993890627,"AP1S2","Not Sig"
0.0573283857087823,-0.492562773270768,0.636816850576399,0.52605233075896,0.601770463691219,-6.00791514332916,"LPAR3","Not Sig"
0.112545523807368,-2.53892461674621,0.636704814912972,0.526124946456169,0.601807602444407,-5.96304963330402,"SPATA9","Not Sig"
0.106909683841836,0.236454360064893,0.635867115253684,0.526668065199054,0.602382878997987,-6.06275962332569,"XKRX","Not Sig"
-0.0345575360993511,3.96756132529116,-0.635565006738295,0.526864007407454,0.602561010760746,-6.46960098714294,"NUFIP1","Not Sig"
-0.100775028891344,-0.682765532857722,-0.635492854708427,0.526910809538046,0.602568560629112,-5.96939453547063,"CDH12","Not Sig"
0.0654361367353369,6.76153135563065,0.635212593849274,0.527092624033322,0.602730496005147,-6.57559805111839,"DHX15","Not Sig"
0.0835579389620724,6.6742981521366,0.63398167593521,0.52789154724042,0.603566407526863,-6.4874048270374,"SVIP","Not Sig"
-0.0203364002473077,8.22298842002787,-0.633962235699517,0.527904169903074,0.603566407526863,-6.63714877343969,"DENR","Not Sig"
-0.16363768748404,-1.53872006080947,-0.63354531570971,0.528174916291425,0.603829900106183,-6.02983038684203,"SLC13A2","Not Sig"
-0.12938991546078,4.03455670348238,-0.632662394011508,0.528748520396817,0.604439564690961,-5.98016486836327,"FCGRT","Not Sig"
0.0449055309927102,5.97644186258366,0.632487108821757,0.52886243562611,0.604503978039889,-6.50992581084305,"LTV1","Not Sig"
0.0488916307601786,3.93600023097746,0.632451579344291,0.528885527254326,0.604503978039889,-6.40310376266486,"HIF1AN","Not Sig"
0.0604233667080092,0.934002727773483,0.632319092993561,0.528971638548981,0.604556301197916,-6.23869870396812,"DNASE1L1","Not Sig"
-0.0356041575577315,4.15591989902057,-0.631877028242652,0.5292590170872,0.604838625123517,-6.59542936626681,"SARNP","Not Sig"
-0.0411619943851194,3.75582524758306,-0.631266233119576,0.529656217353171,0.605246400999214,-6.36900826626888,"ASB7","Not Sig"
-0.0394368168407446,9.51558991672461,-0.630300705906266,0.530284414759418,0.6059180586087,-6.70293654168396,"YWHAB","Not Sig"
0.0404549913190451,2.07311406367078,0.630200346081374,0.530349733612195,0.605946501799923,-6.34149816984804,"ZNF574","Not Sig"
0.0407370533673035,5.52972635110461,0.628997800051977,0.531132730248688,0.60679485470256,-6.43956860437022,"MEPCE","Not Sig"
-0.0470084260574275,7.2690765532133,-0.627306910872185,0.532234704370615,0.608007467709103,-6.72400800011839,"CALR","Not Sig"
-0.191451005094387,1.42045979371871,-0.627002479736235,0.532433231259398,0.608156110684215,-6.40273553801829,"TAOK2","Not Sig"
-0.0341515109107693,4.99952126767558,-0.626982947899317,0.532445969745077,0.608156110684215,-6.45376640360536,"THADA","Not Sig"
0.112060494751136,-2.81495729448828,0.626834275769324,0.532542937501724,0.608220518912934,-5.96973495596641,"USP26","Not Sig"
-0.0651790398650231,0.909146385205996,-0.626683883129805,0.532641036682231,0.608286209434664,-6.14861503853056,"DPYSL3","Not Sig"
-0.0425074708765916,3.6411620319681,-0.626560998800157,0.532721199462366,0.608331407796846,-6.45525995968787,"MAP2K7","Not Sig"
-0.0525111574519435,5.60142848361093,-0.626269610535802,0.532911309525386,0.608502142033671,-6.40608228316253,"ANKFY1","Not Sig"
0.0292240836206288,6.29044536142881,0.625543035258213,0.533385500314115,0.608980463967278,-6.64668005920064,"REEP5","Not Sig"
0.0314657346234917,5.00052699303564,0.625474233989284,0.53343041391058,0.608980463967278,-6.5242379854981,"YDJC","Not Sig"
0.0321719561955014,6.66081700259766,0.625441018617246,0.533452097664311,0.608980463967278,-6.51740967439428,"FAM32A","Not Sig"
0.107869106140984,-2.50132731407413,0.624720553537467,0.53392254539458,0.609471101433201,-6.04933125052875,"PCDHB11","Not Sig"
-0.0358034801270568,4.57136508080671,-0.623169092828313,0.534936339184036,0.610560677731982,-6.49057025783029,"NKAP","Not Sig"
0.057652582811115,2.74202680848616,0.623135152597285,0.534958528297693,0.610560677731982,-6.32749374205819,"ZNF682","Not Sig"
-0.0492871391903797,3.12695585253713,-0.622142382203609,0.535607781187501,0.611255141786162,-6.38131613996401,"FAM131A","Not Sig"
0.0678182424665756,5.77813023735041,0.621928801847247,0.535747511506914,0.611368058620261,-6.44602428405827,"ZHX2","Not Sig"
0.0438931244593976,0.501375475531448,0.62185363215702,0.535796694097409,0.611377637623787,-6.30275356903338,"ANO9","Not Sig"
-0.044605317786889,4.94575771245097,-0.621307991337098,0.536153769504119,0.611738513442738,-6.43973360841253,"MED16","Not Sig"
0.0346229844018988,2.7647288647886,0.621154832523483,0.536254020822603,0.611806326542092,-6.31857472588689,"TMEM185A","Not Sig"
-0.0381041938516873,5.03637199454667,-0.621063364211392,0.536313896716747,0.611828068946443,-6.44810725490349,"TMEM131","Not Sig"
-0.0587175784958531,-0.591954795966712,-0.620821901633239,0.536471976531448,0.611954351032748,-6.36619099829825,"PRSS27","Not Sig"
0.0435781602647483,5.63897667665579,0.620769560197648,0.536506246375432,0.611954351032748,-6.53071130742518,"SLC25A32","Not Sig"
0.0461027164415029,2.78283740896524,0.620099453750978,0.536945088581467,0.612400003126146,-6.42223290667728,"DPP9","Not Sig"
0.0396159183719531,6.74158837187632,0.62004819134686,0.536978667094999,0.612400003126146,-6.67337178580874,"ADI1","Not Sig"
0.0624565715091445,3.90774099709602,0.619620062615122,0.537259147093806,0.612673262004645,-6.3092450305531,"PHOSPHO2","Not Sig"
0.054705599326967,4.77238568391087,0.618344246423773,0.538095417154965,0.613580236419609,-6.60370549969464,"RIPK2","Not Sig"
0.066760151438582,5.38083675222138,0.618006665596641,0.538316805421866,0.613785987864624,-6.62901443124447,"HES4","Not Sig"
-0.0619022929636066,3.38924981215894,-0.617854206734276,0.538416804448731,0.613853311164678,-6.30072174648232,"HSD17B1","Not Sig"
0.0315653583435127,8.52567600686939,0.617409655683455,0.538708443340655,0.614139097751223,-6.59103525003218,"VPS26A","Not Sig"
-0.0603379422601122,6.05999599120878,-0.616511268140041,0.539298058858246,0.614764514733154,-6.45327872208252,"ZNF260","Not Sig"
-0.0399442784139081,4.89112566164117,-0.616195471721144,0.539505395578488,0.614919716160108,-6.42115043146948,"LRRC8B","Not Sig"
0.169234178442116,0.450412964584654,0.616178929177059,0.539516257737112,0.614919716160108,-6.22944606284223,"TRIM21","Not Sig"
0.0694600847570839,6.12897133952573,0.616051444058479,0.539599970707107,0.614968366858944,-6.385083351171,"CAPG","Not Sig"
-0.0514868687095227,4.50129716780587,-0.615345595881488,0.54006358504431,0.615449941171533,-6.75633296979712,"FABP5","Not Sig"
0.0481014947865956,5.5088481867074,0.614338416028079,0.540725471070828,0.616123626597519,-6.44374700079479,"PHACTR2","Not Sig"
0.0323418096300401,6.89970614462756,0.614320937614959,0.540736960964065,0.616123626597519,-6.70342365628742,"FXR1","Not Sig"
-0.0337876189603414,4.28880184559469,-0.614194289093883,0.540820220404775,0.616171654275401,-6.41312445763145,"DNAJC13","Not Sig"
0.0895339364520491,2.26126019738245,0.614064089194867,0.540905821344784,0.616222342185678,-5.98454040439766,"ZNF880","Not Sig"
0.0425966618104792,-1.26125980013392,0.613899362597434,0.541014132014914,0.616298892291499,-6.07685603598311,"GPR156","Not Sig"
0.0327114114614244,2.84388740805606,0.613690669600323,0.541151367225555,0.616408377790398,-6.27291545660872,"BCORL1","Not Sig"
-0.0347304302397813,4.5974166126821,-0.613539251074117,0.541250950190418,0.616474961428888,-6.56948609778211,"R3HDM2","Not Sig"
-0.0805327794718822,2.35658225822509,-0.613428123022282,0.541324041372832,0.616511363584635,-6.19776414614791,"PGBD1","Not Sig"
0.0605434041589631,2.47187976980909,0.613190458456539,0.541480375048545,0.616642557483865,-6.2060016953449,"NPM2","Not Sig"
-0.027330267898181,3.17990790184767,-0.612025672548013,0.542246892960453,0.617468561770435,-6.51465468402564,"SH3BP2","Not Sig"
0.0489355392105795,-0.201630720606755,0.611494087071725,0.54259689983054,0.617820186232146,-6.27047758540508,"NXPH4","Not Sig"
-0.254249421383573,-2.15474238788735,-0.610961926424204,0.54294740026534,0.618172319223485,-5.98794122929563,"APOC4","Not Sig"
-0.0342612525072381,4.29336482695528,-0.610556818611124,0.543214296067219,0.61842921796685,-6.46645859263975,"SNX13","Not Sig"
-0.0394358853189645,-0.0397413092650354,-0.610441751316721,0.543290117595736,0.618468563275042,-6.33086511129386,"MTBP","Not Sig"
0.0637184532495834,6.70524907737157,0.6102907500314,0.543389625325903,0.618534864368922,-6.58835069989216,"CHORDC1","Not Sig"
0.046750462796715,-0.200383378989092,0.609761135433254,0.54373870696296,0.618800183234021,-6.39833573231836,"VGF","Not Sig"
-0.118671327124685,-1.92983718247619,-0.609757678881808,0.543740985631895,0.618800183234021,-6.02287451929377,"KCTD14","Not Sig"
0.0437264580310597,7.45007680044077,0.609749220475294,0.543746561703602,0.618800183234021,-6.7114066548016,"HSPH1","Not Sig"
0.0273112965222833,5.46069741957615,0.608287758730305,0.544710442319898,0.619850047064451,-6.49117570834182,"RNF10","Not Sig"
0.115257386896742,1.81633681330117,0.607852415368699,0.544997732212626,0.620129887507405,-6.11712946233503,"MPP7","Not Sig"
0.0385405012617923,8.09777957206748,0.607474393338087,0.545247257021168,0.620365798049515,-6.72721201890647,"PSMB2","Not Sig"
-0.0819320446481817,3.10999227506669,-0.607412924199962,0.545287837033982,0.620365798049515,-6.35680867968635,"PTCH1","Not Sig"
-0.0472563702651678,-0.786071155439033,-0.60733723900343,0.545337804143884,0.620375557552571,-6.24357772677211,"ZNF417","Not Sig"
-0.036145618616684,0.0459520983678963,-0.607212266979415,0.545420315316696,0.620388598032389,-6.29908671613154,"ACCS","Not Sig"
0.102999798034672,-0.120809334535435,0.607194499631577,0.545432046492149,0.620388598032389,-6.02310892838916,"EPHA8","Not Sig"
