run_id,statistic,source,condition,score,p_value,ranking
4,consensus,THRB,t,-0.202771845320378,0.839313364948921,597
4,consensus,TLX1,t,-0.291904677421338,0.770359507105286,632
4,consensus,TLX2,t,0.650558609114414,0.515331456522995,154
4,consensus,TLX3,t,-0.0719606851831122,0.942633195380068,539
4,consensus,TOX3,t,0.507095845402529,0.612087569960164,213
4,consensus,TP53,t,1.48449201854606,0.137678439024724,38
4,consensus,TP63,t,0.766064947261051,0.443637658578415,121
4,consensus,TP73,t,0.146624800972355,0.883428176908073,425
4,consensus,TRERF1,t,-0.0888765648252782,0.92918000839343,544
4,consensus,TRIM28,t,0.19701645544034,0.843814660577655,387
4,consensus,TRPS1,t,-0.686869481851672,0.492164979895164,703
4,consensus,TSC22D1,t,0.729532289522785,0.465676123686081,130
4,consensus,TTF1,t,0.546946157458832,0.584415723422841,196
4,consensus,TWIST1,t,0.492176182569666,0.622594800161654,222
4,consensus,TWIST2,t,0.475197740196705,0.634646037659871,233
4,consensus,UBTF,t,-0.610553081831507,0.541495491738081,696
4,consensus,USF1,t,0.946555336742897,0.343865411927755,80
4,consensus,USF2,t,1.02200989242935,0.3067762183816,70
4,consensus,UTF1,t,-0.620594001099358,0.534866787694937,698
4,consensus,VDR,t,0.819184610279047,0.412681093986048,103
4,consensus,VENTX,t,0.294059169246999,0.768712690406776,335
4,consensus,VEZF1,t,-0.309072134185012,0.757266655816038,635
4,consensus,VHL,t,-0.0313679929579537,0.974976066503413,517
4,consensus,VSX1,t,0.306182957432605,0.759465347687813,327
4,consensus,VSX2,t,0.00675105414586475,0.994613479044572,496
4,consensus,WT1,t,0.71123836538002,0.47693653803202,136
4,consensus,WWTR1,t,0.087713956722793,0.930104026520472,453
4,consensus,XBP1,t,0.25722682915875,0.797003673968464,353
4,consensus,YAP1,t,-0.066094508073663,0.947302583214789,535
4,consensus,YBX1,t,0.393293817810899,0.69410248378854,279
4,consensus,YBX3,t,-0.201767844350903,0.840098221001041,596
4,consensus,YY1,t,-0.792708619734252,0.427947607086088,715
4,consensus,ZBED1,t,-1.05948891698419,0.289377174041975,727
4,consensus,ZBTB14,t,-0.0790618879268462,0.936983397612103,541
4,consensus,ZBTB16,t,1.2533489972006,0.210078724183054,52
4,consensus,ZBTB17,t,-0.594989128154965,0.551850738219033,692
4,consensus,ZBTB18,t,-0.034223549029839,0.972698888127714,518
4,consensus,ZBTB32,t,0.405426189796874,0.68516426313786,274
4,consensus,ZBTB33,t,0.0346115730624199,0.972389473060791,483
4,consensus,ZBTB38,t,0.297789437689627,0.765863876538025,332
4,consensus,ZBTB4,t,-1.91913067209511,0.0549677986076912,739
4,consensus,ZBTB7A,t,0.248965517672819,0.803387454615567,360
4,consensus,ZBTB7B,t,0.448664020782658,0.653674042972869,249
4,consensus,ZEB1,t,-0.845684235491085,0.397728919816763,721
4,consensus,ZEB2,t,-0.0427341292513748,0.965913473202106,521
4,consensus,ZFHX3,t,0.725389844234709,0.468212901685392,134
4,consensus,ZFP42,t,0.307372361845837,0.758559962662585,325
4,consensus,ZFP64,t,-0.24871463789595,0.803581525174836,616
4,consensus,ZFPM1,t,-0.733305768049586,0.463371957808265,706
4,consensus,ZFPM2,t,0.64523802949036,0.518772945074306,158
4,consensus,ZGLP1,t,0.257133474526374,0.797075737154952,354
4,consensus,ZGPAT,t,0.488899368452956,0.624912942844943,225
4,consensus,ZHX2,t,0.244072727595141,0.807174494119766,363
4,consensus,ZIC1,t,0.201274378792234,0.840484035362502,385
4,consensus,ZIC2,t,0.454230185865598,0.649663158844881,245
4,consensus,ZKSCAN7,t,-0.0842187157617447,0.93288253802538,543
4,consensus,ZMYND8,t,0.0997852384459619,0.920514827567441,446
4,consensus,ZNF143,t,-0.597384604009235,0.550250630420164,693
4,consensus,ZNF148,t,0.0416485499497474,0.966778869531105,479
4,consensus,ZNF160,t,0.097165720490331,0.922594790283609,449
4,consensus,ZNF202,t,-1.34350778885927,0.179107605672072,735
4,consensus,ZNF217,t,0.381240552809679,0.703024760432122,283
4,consensus,ZNF219,t,0.110458313524737,0.912045908497588,444
4,consensus,ZNF236,t,0.0477050448716223,0.961951313456431,475
4,consensus,ZNF24,t,0.313736616695361,0.753721087776128,321
4,consensus,ZNF263,t,0.12038670390428,0.904176823545316,439
4,consensus,ZNF300,t,0.317579735782874,0.750803747460392,317
4,consensus,ZNF331,t,0.353662661753649,0.723591707961077,295
4,consensus,ZNF335,t,0.504021113280628,0.614246540376032,215
4,consensus,ZNF350,t,-0.16651016744705,0.867755482400798,583
4,consensus,ZNF354C,t,0.446560850112142,0.655192168097635,250
4,consensus,ZNF362,t,-0.118904445077476,0.905351060086184,558
4,consensus,ZNF382,t,0.33114228319689,0.740537014233037,311
4,consensus,ZNF384,t,0.697710625200164,0.485358181998139,140
4,consensus,ZNF395,t,-0.283144842444097,0.777065808138515,629
4,consensus,ZNF423,t,0.0129005258960377,0.989707155057437,492
4,consensus,ZNF436,t,0.381190704126395,0.70306174637995,284
4,consensus,ZNF699,t,0.333347840249408,0.738871731056377,309
4,consensus,ZNF76,t,-0.506640693177709,0.61240695035184,682
4,consensus,ZNF804A,t,0.261410742096085,0.793775773975533,351
4,consensus,ZNF91,t,0.74227420662764,0.457921216186024,125
4,consensus,ZXDC,t,-0.115278839913129,0.9082241098385,556
